"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2018-bb-ea-B4.2b";"2018";"2018-bb-ea";"B";"4.2";"Brillenträger";"b";"12";"4";"";"ja";"";"Stochastik";"Binomialverteilung";"Wahrscheinlichkeit einer Binomialverteilung für genau k Treffer berechnen";"Trefferwahrscheinlichkeit beim Wechsel der Trefferdefinition anpassen";"acht Personen alle Brillenträger|20 Personen genau drei ohne Brille|Bernoulli-Kette|Trefferdefinition wechseln|Binomialkoeffizient";"Bernoulli-Kette erkennen|Gegenwahrscheinlichkeit 0,375 bilden|Binomialformel anwenden";"Rechnung";"Berechnen Sie";"Zahl";"keins";"keine";"Brillenträger in einer Gemeinde";"mittel";"In einer großen Gemeinde tragen 62,5 % der Bevölkerung eine Brille. Bei den Frauen beträgt der Anteil 64,8 %. Bekannt ist außerdem, dass 52,1 % der Bevölkerung Frauen sind. Ereignis A: von acht zufällig ausgewählten Personen sind alle Brillenträger. Ereignis B: von 20 zufällig ausgewählten Personen sind genau drei keine Brillenträger.";"Wahrscheinlichkeiten der Ereignisse A und B";"Für A ist die Trefferzahl gleich der Kettenlänge, also einfach 0,625 hoch 8. Für B die Trefferdefinition wechseln: Treffer ist jetzt kein Brillenträger mit der Wahrscheinlichkeit 0,375, gesucht sind genau drei Treffer bei 20 Versuchen. Gleichwertig lässt sich mit genau 17 Brillenträgern rechnen.";"4";"dezimal|ganz|Potenz|Prozent";"";"";"P(A) ≈ 0,0233, also rund 2,3 %|P(B) ≈ 0,0204, also rund 2,0 %";"0,625 hoch 8 ≈ 0,023283|(20 über 3) = 1140|Gegenwahrscheinlichkeit 0,375";"II";"bei B mit der Trefferwahrscheinlichkeit 0,625 und drei Treffern rechnen, also die Trefferdefinition nicht mitwechseln";"Eigene Rechnung, mit sympy bestätigt."
"2018-bb-ea-B4.2c";"2018";"2018-bb-ea";"B";"4.2";"Brillenträger";"c";"12";"5";"";"ja";"";"Stochastik";"Binomialverteilung";"Wahrscheinlichkeit einer Binomialverteilung für genau k Treffer berechnen";"Wahrscheinlichkeiten über den Erwartungswert vergleichen";"genau neun Brillenträger|genau zwölf Brillenträger|Erwartungswert 12,5|Abstand vom Erwartungswert|Vergleich ohne Rechnung";"Binomialformel anwenden|Erwartungswert als Produkt aus Kettenlänge und Trefferwahrscheinlichkeit bilden|Gestalt der Binomialverteilung kennen";"Rechnung|Begründung";"Berechnen Sie|Begründen Sie";"Zahl|Text";"keins";"keine";"Brillenträger in einer Gemeinde";"lang";"In einer großen Gemeinde tragen 62,5 % der Bevölkerung eine Brille. Bei den Frauen beträgt der Anteil 64,8 %. Bekannt ist außerdem, dass 52,1 % der Bevölkerung Frauen sind. Ereignis C: von 20 zufällig ausgewählten Personen sind genau neun Brillenträger. Ereignis D: von 20 zufällig ausgewählten Personen sind genau zwölf Brillenträger.";"Wahrscheinlichkeit des Ereignisses C|Begründung mit Hilfe des Erwartungswertes, ob die Wahrscheinlichkeit von D größer oder kleiner ist als die von C";"P(C) mit der Binomialformel für 20 Versuche, die Trefferwahrscheinlichkeit 0,625 und neun Treffer berechnen. Für den Vergleich den Erwartungswert 20 · 0,625 = 12,5 bilden. Die Binomialverteilung hat ihr Maximum beim Erwartungswert und fällt zu beiden Seiten ab; zwölf liegt mit Abstand 0,5 viel näher daran als neun mit Abstand 3,5, also ist P(D) größer als P(C).";"4";"dezimal|ganz|Potenz|Prozent";"";"";"P(C) ≈ 0,0504, also rund 5,0 %. P(D) ist größer als P(C), weil zwölf näher am Erwartungswert 12,5 liegt als neun; zur Kontrolle P(D) ≈ 0,1750.";"(20 über 9) = 167 960|Erwartungswert 12,5|Abstand von C zum Erwartungswert 3,5|Abstand von D zum Erwartungswert 0,5";"III";"P(D) ausrechnen und vergleichen, obwohl die Begründung ausdrücklich über den Erwartungswert verlangt ist";"Das Argument trägt nur, weil die Binomialverteilung zum Erwartungswert hin ansteigt; bei stark schiefen Verteilungen wäre es nicht zulässig. Eigene Rechnung, mit sympy bestätigt."
"2018-bb-ea-B4.2d";"2018";"2018-bb-ea";"B";"4.2";"Brillenträger";"d";"12|13";"5";"";"ja";"";"Stochastik";"Hypothesentests";"Entscheidungsregel für einen einseitigen Signifikanztest bestimmen";"";"Nullhypothese höchstens 30 Prozent|Stichprobe 100|Signifikanzniveau 5 Prozent|rechtsseitiger Test|Ablehnungsbereich";"Nullhypothese und Alternative unterscheiden|einseitigen Test als rechtsseitig erkennen|summierte Binomialverteilung aus der Anlage ablesen";"Rechnung|Begründung";"Bestimmen Sie";"Zahl|Text";"Tabelle";"Anlage auf einer eigenen Seite: Tafel der summierten Binomialverteilungen, auf vier Nachkommastellen gerundet, wobei die führende Null und das Komma weggelassen sind. Zeilen nach der Trefferzahl, Spalten nach der Trefferwahrscheinlichkeit; freie Plätze links unten stehen für 1,0000, rechts oben für 0,0000. Wird die Tafel von unten gelesen, also für Trefferwahrscheinlichkeiten über 0,5, ist der richtige Wert 1 minus dem abgelesenen Wert.";"Optiker und Werbeaktion";"lang";"In einer großen Gemeinde tragen 62,5 % der Bevölkerung eine Brille. Bei den Frauen beträgt der Anteil 64,8 %. Bekannt ist außerdem, dass 52,1 % der Bevölkerung Frauen sind. Ein Optiker vermutet, dass mehr als 30 % der jungen Erwachsenen aus dem Landkreis Kunden in seinem Geschäft sind. Sollte das nicht der Fall sein, erwägt er eine Werbeaktion mit Flyern. Um unnötige Kosten zu vermeiden, soll die Nullhypothese, dass höchstens 30 % der jungen Erwachsenen Kunden bei diesem Optiker sind, mit einer Stichprobe von 100 jungen Erwachsenen auf einem Signifikanzniveau von 5 % getestet werden.";"die zugehörige Entscheidungsregel";"Unter der Nullhypothese ist die Trefferzahl binomialverteilt mit 100 Versuchen und der Trefferwahrscheinlichkeit 0,3. Der Test ist rechtsseitig, weil die Alternative mehr als 30 % lautet. Gesucht ist die kleinste Trefferzahl, ab der die Wahrscheinlichkeit für mindestens so viele Treffer höchstens 5 % beträgt; gleichwertig die kleinste Zahl, bis zu deren Vorgänger die summierte Wahrscheinlichkeit mindestens 0,95 erreicht.";"4";"dezimal|ganz|Prozent";"";"";"Ablehnungsbereich von 39 bis 100, Annahmebereich von 0 bis 38. Die Nullhypothese wird also verworfen, wenn in der Stichprobe mindestens 39 der 100 jungen Erwachsenen Kunden sind; andernfalls wird sie beibehalten und die Werbeaktion erwogen.";"P bis 37 ≈ 0,9470|P bis 38 ≈ 0,9660|P ab 38 ≈ 0,0531 und damit zu groß|P ab 39 ≈ 0,0340";"III";"die Grenze bei 38 ziehen, weil die summierte Wahrscheinlichkeit bis 37 schon nahe bei 0,95 liegt, und damit ein Niveau von 5,3 % in Kauf nehmen";"Aufgabenseite 12, die Tafel der summierten Binomialverteilungen steht als Anlage auf Seite 13. Eigene Rechnung, mit sympy bestätigt."
"2018-bb-ea-B4.2e";"2018";"2018-bb-ea";"B";"4.2";"Brillenträger";"e";"12";"6";"";"ja";"";"Stochastik";"Zufallsexperimente und Urnenmodelle";"Mindestanzahl beim Ziehen ohne Zurücklegen über das Gegenereignis bestimmen";"";"20 Brillenträger|genau eine Designerbrille|ohne Zurücklegen|mindestens 75 Prozent|Gegenereignis";"Gegenereignis bilden|Wahrscheinlichkeit beim Ziehen ohne Zurücklegen bestimmen|Ungleichung nach der Anzahl auflösen";"Rechnung|Begründung";"Berechnen Sie|Begründen Sie";"Zahl|Text";"keins";"keine";"Brillenmesse";"lang";"In einer großen Gemeinde tragen 62,5 % der Bevölkerung eine Brille. Bei den Frauen beträgt der Anteil 64,8 %. Bekannt ist außerdem, dass 52,1 % der Bevölkerung Frauen sind. Auf einer Brillenmesse befindet sich in einer Gruppe von 20 Brillenträgern genau eine Person, die eine Designerbrille trägt. Es wird zufällig und nacheinander ohne Zurücklegen ausgewählt.";"Mindestanzahl auszuwählender Personen, damit die Wahrscheinlichkeit, dass der Träger der Designerbrille dabei ist, mindestens 75 % beträgt|Begründung des Lösungsansatzes";"Da nur eine einzige Person die Designerbrille trägt, hat jede der 20 Personen dieselbe Chance, unter den Ausgewählten zu sein; die Wahrscheinlichkeit ist deshalb die Anzahl der Ausgewählten geteilt durch 20. Gleichwertig über das Gegenereignis: die Wahrscheinlichkeit, dass die Person nicht dabei ist, ist (20 minus Anzahl) geteilt durch 20. Die Ungleichung nach der Anzahl auflösen.";"3";"Bruch|dezimal|ganz|Prozent";"";"";"Es sind mindestens 15 Personen auszuwählen. Bei 15 Personen beträgt die Wahrscheinlichkeit genau 0,75, bei 14 nur 0,70.";"Wahrscheinlichkeit bei k Ausgewählten ist k geteilt durch 20|Ungleichung k geteilt durch 20 ist mindestens 0,75";"III";"binomial mit der Einzelwahrscheinlichkeit 1/20 rechnen und das Ziehen ohne Zurücklegen übersehen";"Der Lösungsansatz ist ausdrücklich zu begründen; die Begründung sitzt darin, dass bei genau einem besonderen Element die Wahrscheinlichkeit linear mit der Anzahl der Ausgewählten wächst. Eigene Rechnung, mit sympy bestätigt."
"2017-bb-ea-A1.1a";"2017";"2017-bb-ea";"A";"1.1";"Analysis";"a";"2";"2";"";"nein";"";"Analysis";"Gleichungen lösen";"Nullstelle einer Exponentialfunktion durch Logarithmieren bestimmen";"";"Exponentialfunktion|Nullstelle|Logarithmieren|hilfsmittelfrei";"Exponentialgleichung nach dem Exponenten auflösen|Logarithmus als Umkehrung der Exponentialfunktion kennen";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"ohne";"kurz";"Funktion f mit f(x) = 2 · e^(0,5 · x) − 1; x ∈ IR.";"Nullstelle der Funktion f";"f(x) = 0 setzen, nach der Exponentialfunktion auflösen und logarithmieren: e^(0,5 · x) = 0,5, also 0,5 · x = ln 0,5.";"3";"dezimal";"";"";"x = 2 · ln 0,5 = −2 · ln 2 ≈ −1,39";"e^(0,5 · x) = 0,5";"I";"den Faktor 2 vor der Exponentialfunktion beim Logarithmieren mitziehen oder den Faktor 0,5 im Exponenten vergessen";"BE aus der gesammelten Tabelle am Ende von Teil 1 (Teilgebiet Analysis, a) 2 BE); an der Aufgabe selbst steht keine Punktangabe. Eigene Rechnung."
"2017-bb-ea-A1.1b";"2017";"2017-bb-ea";"A";"1.1";"Analysis";"b";"2";"3";"";"nein";"";"Analysis";"Tangente, Normale, Schnittwinkel";"Gleichschenkligkeit des Achsenabschnittsdreiecks einer Tangente nachweisen";"Tangentengleichung an einer Stelle ermitteln";"Tangente|Achsenabschnitte|gleichschenkliges Dreieck|hilfsmittelfrei";"Ableitung der Exponentialfunktion bilden|Punkt-Steigungs-Form aufstellen|Achsenschnittpunkte einer Geraden bestimmen";"Begründung";"Weisen Sie nach";"Text";"keins";"keine";"ohne";"kurz";"Funktion f mit f(x) = 2 · e^(0,5 · x) − 1; x ∈ IR. Die Tangente an den Graphen von f im Punkt S(0 | 1) begrenzt mit den beiden Koordinatenachsen ein Dreieck.";"Nachweis, dass dieses Dreieck gleichschenklig ist";"f'(x) = e^(0,5 · x), also f'(0) = 1 und t: y = x + 1. Die Schnittpunkte der Tangente mit den Achsen sind (0 | 1) und (−1 | 0); das Dreieck ist im Koordinatenursprung rechtwinklig, seine beiden Katheten sind je 1 LE lang.";"4";"ganz";"";"";"t: y = x + 1 mit den Achsenschnittpunkten (−1 | 0) und (0 | 1). Beide Katheten haben die Länge 1, das Dreieck ist also gleichschenklig (und zugleich rechtwinklig).";"f'(0) = 1|t: y = x + 1";"II";"die Gleichschenkligkeit an der Zeichnung ablesen, statt die beiden Achsenabschnitte zu berechnen und zu vergleichen";"BE aus der gesammelten Tabelle am Ende von Teil 1 (Teilgebiet Analysis, b) 3 BE). Eigene Rechnung."
"2017-bb-ea-A1.2a";"2017";"2017-bb-ea";"A";"1.2";"Analytische Geometrie";"a";"2";"2";"";"nein";"";"Analytische Geometrie";"Flächeninhalt und Volumen im Raum";"Flächeninhalt eines Dreiecks aus den Spurpunkten einer Ebene berechnen";"Spurpunkte einer Ebene auf den Koordinatenachsen bestimmen";"Ebene|Spurpunkte|rechtwinkliges Dreieck|hilfsmittelfrei";"Koordinatengleichung einer Ebene lesen|Flächenformel für das rechtwinklige Dreieck anwenden";"Rechnung";"Bestimmen Sie";"Zahl";"keins";"keine";"ohne";"kurz";"Ebene E: 2x + y − 2z = −18. Der Schnittpunkt von E mit der x-Achse, der Schnittpunkt von E mit der y-Achse und der Koordinatenursprung sind die Eckpunkte eines Dreiecks.";"Flächeninhalt dieses Dreiecks";"Spurpunkte durch Nullsetzen der jeweils anderen Koordinaten bestimmen: S_x(−9 | 0 | 0) und S_y(0 | −18 | 0). Das Dreieck ist im Ursprung rechtwinklig, seine Katheten liegen auf den Achsen und sind 9 und 18 LE lang: A = 0,5 · 9 · 18.";"3";"ganz|negativ";"";"";"S_x(−9 | 0 | 0), S_y(0 | −18 | 0), A = 81 FE";"S_x(−9 | 0 | 0)|S_y(0 | −18 | 0)";"II";"die negativen Achsenabschnitte als negative Seitenlängen in die Flächenformel einsetzen";"BE aus der gesammelten Tabelle am Ende von Teil 1 (Teilgebiet Geometrie, a) 2 BE). Eigene Rechnung."
"2017-bb-ea-A1.2b";"2017";"2017-bb-ea";"A";"1.2";"Analytische Geometrie";"b";"2";"3";"";"nein";"";"Analytische Geometrie";"Ebenen";"Normalenvektor als Ortsvektor eines Ebenenpunktes bestimmen";"";"Normalenvektor|Ortsvektor|Punktprobe|hilfsmittelfrei";"Normalenvektor aus der Koordinatenform ablesen|Vielfache eines Vektors ansetzen|lineare Gleichung lösen";"Rechnung";"Ermitteln Sie";"Term";"keins";"keine";"ohne";"kurz";"Ebene E: 2x + y − 2z = −18.";"Koordinaten des Vektors, der zugleich Normalenvektor von E und Ortsvektor eines Punktes der Ebene E ist";"Jeder Normalenvektor ist ein Vielfaches von (2 | 1 | −2). Diesen Ansatz t · (2 | 1 | −2) als Punkt in die Ebenengleichung einsetzen: 4t + t + 4t = −18, also 9t = −18.";"3";"ganz|negativ";"";"";"t = −2, der gesuchte Vektor ist (−4 | −2 | 4).";"Ansatz t · (2 | 1 | −2)|9t = −18";"II";"den Normalenvektor selbst einsetzen und aus dem Widerspruch schließen, es gebe keinen solchen Vektor, statt ein Vielfaches anzusetzen";"BE aus der gesammelten Tabelle am Ende von Teil 1 (Teilgebiet Geometrie, b) 3 BE). Eigene Rechnung."
"2017-bb-ea-A1.3a";"2017";"2017-bb-ea";"A";"1.3";"Stochastik";"a";"2";"2";"";"nein";"";"Stochastik";"Baumdiagramm und Pfadregeln";"Wahrscheinlichkeit bei zweistufigem Umlegen zwischen Urnen berechnen";"";"Urnen|Umlegen|Pfadregel|Fallunterscheidung|hilfsmittelfrei";"Pfadregeln anwenden|veränderte Urneninhalte nach dem ersten Zug berücksichtigen";"Rechnung";"Bestimmen Sie";"Zahl";"Figur";"Drei nach oben offene, rechteckig gezeichnete Urnen nebeneinander, beschriftet mit Urne A, Urne B und Urne C. Urne A enthält vier Kugeln (zwei weiße, zwei schwarze), Urne B drei Kugeln (zwei weiße, eine schwarze), Urne C zwei weiße Kugeln. Schwarze Kugeln sind ausgefüllt, weiße nur umrandet gezeichnet.";"ohne";"mittel";"Drei Urnen: Urne A mit zwei weißen und zwei schwarzen Kugeln, Urne B mit zwei weißen und einer schwarzen Kugel, Urne C mit zwei weißen Kugeln. Aus Urne A wird zunächst eine Kugel zufällig entnommen und in Urne B gelegt, anschließend wird aus Urne B eine Kugel zufällig entnommen und in Urne C gelegt.";"Wahrscheinlichkeit dafür, dass sich danach in Urne C zwei weiße und eine schwarze Kugel befinden";"In Urne C liegen bereits zwei weiße Kugeln; das Ereignis tritt genau dann ein, wenn die zweite gezogene Kugel schwarz ist. Zwei Pfade: Urne A liefert schwarz (Wahrscheinlichkeit 2/4), dann enthält B zwei weiße und zwei schwarze Kugeln (2/4); Urne A liefert weiß (2/4), dann enthält B drei weiße und eine schwarze Kugel (1/4). Pfadwahrscheinlichkeiten multiplizieren und addieren.";"4";"Bruch";"";"";"P = 0,5 · 0,5 + 0,5 · 0,25 = 3/8 = 0,375";"Pfad schwarz–schwarz: 1/4|Pfad weiß–schwarz: 1/8";"II";"übersehen, dass sich der Inhalt von Urne B durch die umgelegte Kugel ändert, und mit unveränderten Wahrscheinlichkeiten rechnen";"BE aus der gesammelten Tabelle am Ende von Teil 1 (Teilgebiet Stochastik, a) 2 BE). Die Urneninhalte stehen nur in der Abbildung. Eigene Rechnung."
"2017-bb-ea-A1.3b";"2017";"2017-bb-ea";"A";"1.3";"Stochastik";"b";"2";"3";"";"nein";"";"Stochastik";"Kenngrößen von Verteilungen";"Auszahlung eines fairen Spiels aus der Fairnessbedingung bestimmen";"Totale Wahrscheinlichkeit bei zufälliger Auswahl einer Urne berechnen";"Glücksspiel|faires Spiel|Erwartungswert|totale Wahrscheinlichkeit|hilfsmittelfrei";"Pfadregeln anwenden|Erwartungswert einer Zufallsgröße bilden|lineare Gleichung lösen";"Rechnung";"Ermitteln Sie";"Zahl";"Figur";"Dieselbe Abbildung wie in Teilaufgabe a: drei nach oben offene Urnen nebeneinander, Urne A mit zwei weißen und zwei schwarzen, Urne B mit zwei weißen und einer schwarzen, Urne C mit zwei weißen Kugeln; schwarze Kugeln ausgefüllt, weiße umrandet.";"Glücksspiel";"mittel";"Drei Urnen mit den Inhalten der Abbildung: A mit zwei weißen und zwei schwarzen, B mit zwei weißen und einer schwarzen, C mit zwei weißen Kugeln. Spielregel: Es wird ein Einsatz von 1 Euro eingezahlt, danach wird eine der drei Urnen zufällig ausgewählt und aus dieser eine Kugel zufällig gezogen. Nur bei einer schwarzen Kugel wird ein bestimmter Geldbetrag ausgezahlt.";"Höhe des Geldbetrags, damit Einsätze und Auszahlungen auf lange Sicht ausgeglichen sind";"Wahrscheinlichkeit für Schwarz über die drei gleich wahrscheinlichen Urnen: 1/3 · (2/4 + 1/3 + 0) = 5/18. Fairness bedeutet, dass der erwartete Gewinn null ist: Auszahlung · 5/18 = 1 Euro.";"4";"Bruch|dezimal";"Euro";"";"P(schwarz) = 5/18; die Auszahlung muss 18/5 Euro = 3,60 Euro betragen.";"P(schwarz) = 1/3 · (1/2 + 1/3 + 0) = 5/18";"II";"die Wahrscheinlichkeiten der drei Urnen addieren, ohne sie vorher mit 1/3 zu gewichten, oder die leere Urne C auslassen";"BE aus der gesammelten Tabelle am Ende von Teil 1 (Teilgebiet Stochastik, b) 3 BE). Ausgeglichen heißt hier: erwartete Auszahlung gleich Einsatz; die Auszahlung schließt den Einsatz ein. Eigene Rechnung."
"2017-bb-ea-B2.1a";"2017";"2017-bb-ea";"B";"2.1";"Eisbecher";"a";"4";"8";"";"ja";"";"Analysis";"Funktionsklassen und Eigenschaften";"Definitionsbereich einer Logarithmusfunktion angeben";"Gemeinsamen Punkt aller Graphen einer Schar nachweisen|Parameterwert einer Schar aus einer Funktionswertbedingung exakt bestimmen";"Logarithmusfunktion|Definitionsbereich|Funktionenschar|gemeinsamer Punkt";"Definitionsbereich des natürlichen Logarithmus kennen|Logarithmusgleichung exponenzieren|mit dem Parameter rechnen";"Kurzantwort|Begründung|Rechnung";"Geben Sie an|Zeigen Sie|Ermitteln Sie";"Term|Text|Zahl";"keins";"keine";"ohne";"kurz";"Funktionenschar f_a mit f_a(x) = ln(a · x² + 1); a ∈ IR, a > 0. Die Graphen dieser Funktionen sind G_a.";"Definitionsbereich von f_a; Nachweis, dass alle Graphen G_a durch den Koordinatenursprung verlaufen; exakter Wert von a mit f_a(2) = 2";"Für a > 0 ist a · x² + 1 ≥ 1 > 0, der Logarithmus also für jedes x definiert. f_a(0) = ln 1 = 0 unabhängig von a. Aus ln(4a + 1) = 2 folgt durch Exponenzieren 4a + 1 = e², also a = (e² − 1)/4.";"4";"ganz|Potenz";"";"";"D = IR. Wegen f_a(0) = ln 1 = 0 verläuft jeder Graph G_a durch O(0 | 0). a = (e² − 1)/4 ≈ 1,597";"4a + 1 = e²";"II";"den Definitionsbereich ohne Rücksicht auf a > 0 einschränken oder den exakten Wert von a durch einen gerundeten ersetzen";"Drei Leistungen in einer Einheit; thema folgt dem ersten Typ, die beiden weiteren Themen erscheinen nur über typ_neben. Eigene Rechnung."
"2017-bb-ea-B2.1b";"2017";"2017-bb-ea";"B";"2.1";"Eisbecher";"b";"4";"8";"";"ja";"";"Analysis";"Funktionsscharen und Ortskurven";"Gemeinsamen Extrempunkt einer Funktionenschar nachweisen";"Art eines Extrempunktes über den Vorzeichenwechsel der ersten Ableitung begründen";"Funktionenschar|gemeinsamer Extrempunkt|Vorzeichenwechsel|Tiefpunkt";"Kettenregel anwenden|Ableitung des natürlichen Logarithmus kennen|Vorzeichenwechselkriterium kennen";"Begründung|Rechnung";"Zeigen Sie|Begründen Sie";"Text|Term";"keins";"keine";"ohne";"kurz";"Funktionenschar f_a mit f_a(x) = ln(a · x² + 1); a ∈ IR, a > 0, mit den Graphen G_a.";"Nachweis, dass alle Graphen G_a einen gemeinsamen lokalen Extrempunkt haben; Begründung ohne Zuhilfenahme der zweiten Ableitung, dass dieser Extrempunkt für a > 0 ein Tiefpunkt ist";"f_a'(x) = 2a · x / (a · x² + 1). Der Nenner ist stets positiv, also ist x = 0 für jedes a die einzige Nullstelle der Ableitung; f_a(0) = 0 liefert für alle Graphen denselben Punkt. Der Zähler 2a · x wechselt bei a > 0 an der Stelle 0 das Vorzeichen von minus nach plus, also liegt ein Tiefpunkt vor.";"4";"ganz";"";"";"f_a'(x) = 2a · x / (a · x² + 1) mit der einzigen Nullstelle x = 0 und f_a(0) = 0: alle Graphen haben den gemeinsamen Extrempunkt T(0 | 0). Für x < 0 ist f_a'(x) < 0, für x > 0 ist f_a'(x) > 0 – Vorzeichenwechsel von minus nach plus, also ein Tiefpunkt.";"f_a'(x) = 2a · x / (a · x² + 1)|f_a(0) = 0";"II";"den Nenner als möglichen Nullfaktor behandeln oder die geforderte Begründung doch über die zweite Ableitung führen";"Eigene Rechnung."
