"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2021MerhoehtAAGLAA113-a";"2021";"2021-iqb-ea";"A";"1.3";"AG/LA (A1)";"a";"1";"3";"";"nein";"I|II";"Analytische Geometrie";"Matrizen und Übergangsprozesse";"Verflechtung: Rohstoffmenge aus den übrigen Rohstoffen über die Gesamtmatrix bestimmen";"";"r = ((4; 0), (12; 4), (8; 12)) · e|4e1 = 8 gibt e1 = 2|12 · 2 + 4e2 = 28 gibt e2 = 1|r3 = 8 · 2 + 12 · 1 = 28";"Zeilen der Gesamtmatrix als Gleichungen|Produktionsmengen aus zwei Zeilen, dritte Zeile auswerten";"Rechnung";"Bestimmen Sie";"Zahl";"Diagramm";"Verflechtungsdiagramm mit drei Ebenen: oben R1, R2, R3; Mitte Z1, Z2, Z3; unten E1, E2. Pfeile mit Mengen: R1→Z1 a, R2→Z1 b, R2→Z2 2, R3→Z2 1, R3→Z3 5; Z1→E1 2, Z2→E1 3, Z2→E2 2, Z3→E1 1, Z3→E2 2";"Produktion";"lang";"Rohstoffe R1, R2, R3, Zwischenprodukte Z1, Z2, Z3, Endprodukte E1, E2; r = ((4; 0), (12; 4), (8; 12)) · e; verbraucht 8 Mengeneinheiten R1, 28 Mengeneinheiten R2 und r3 Mengeneinheiten R3, nichts bleibt übrig";"Wert von r3";"e1 und e2 aus den ersten beiden Zeilen, r3 aus der dritten";"3";"ganz";"Mengeneinheiten";"";"mit 4e1 = 8 ⇔ e1 = 2 ergibt sich 12 · 2 + 4e2 = 28 ⇔ e2 = 1, d. h. r3 = 8 · 2 + 12 · 1 = 28 (amtlich)";"";"II";"r3 aus dem Diagramm statt aus der Matrix zusammensetzen";"Standardbezug: K2 II, K4 I, K5 I, K6 II. Amtlich, eigene Rechnung bestätigt. Thema Matrizen und Übergangsprozesse (nirgends Prüfungsgegenstand)."
"2021MerhoehtAAGLAA113-b";"2021";"2021-iqb-ea";"A";"1.3";"AG/LA (A1)";"b";"2";"2";"";"nein";"I|II";"Analytische Geometrie";"Matrizen und Übergangsprozesse";"Verflechtung: Unbekannte Bedarfe im Diagramm aus der Gesamtmatrix bestimmen";"";"R1-Zeile: a · 2 = 4, a = 2|R2-Zeile: b · 2 + 2 · 3 = 12, b = 3";"Gesamtmatrix als Produkt Rohstoff-Zwischenprodukt mal Zwischenprodukt-Endprodukt|einzelne Einträge als Summe von Wegen";"Rechnung";"Bestimmen Sie";"Zahl";"Diagramm";"Verflechtungsdiagramm mit drei Ebenen: oben R1, R2, R3; Mitte Z1, Z2, Z3; unten E1, E2. Pfeile mit Mengen: R1→Z1 a, R2→Z1 b, R2→Z2 2, R3→Z2 1, R3→Z3 5; Z1→E1 2, Z2→E1 3, Z2→E2 2, Z3→E1 1, Z3→E2 2";"Produktion";"kurz";"Diagramm mit unbekannten Bedarfen a (R1 → Z1) und b (R2 → Z1); Gesamtmatrix ((4; 0), (12; 4), (8; 12))";"Werte von a und b";"Einträge der Gesamtmatrix über die Wege R1 → Z1 → E1 und R2 → (Z1, Z2) → E1 aufstellen";"2";"ganz";"Mengeneinheiten";"";"2a = 4 ⇔ a = 2, 2b + 3 · 2 = 12 ⇔ b = 3 (amtlich)";"";"II";"b aus 2b = 12 ohne den Weg über Z2 berechnen";"Standardbezug: K1 II, K2 II, K4 II, K5 I. Amtlich, eigene Rechnung bestätigt (Matrixprodukt). Teilaufgabe steht auf Seite 2."
"2021MerhoehtAAGLAA121-a";"2021";"2021-iqb-ea";"A";"2.1";"AG/LA (A1)";"a";"1";"1";"";"nein";"I";"Analytische Geometrie";"Punkte und Strecken im Koordinatensystem";"Ebene Figur: Parallelogramm über gleiche Verbindungsvektoren nachweisen";"";"A(0; 0; 0), B(3; 4; 1), C(1; 7; 3), D(−2; 3; 2)|AB = (3; 4; 1) = DC";"Parallelogramm über AB = DC";"Rechnung";"Weisen Sie nach";"Text";"keins";"keine";"ohne";"kurz";"A(0; 0; 0), B(3; 4; 1), C(1; 7; 3), D(−2; 3; 2)";"Nachweis, dass ABCD ein Parallelogramm ist";"zwei gegenüberliegende Verbindungsvektoren vergleichen";"1";"ganz|negativ";"";"";"AB = (3; 4; 1) = DC (amtlich)";"";"I";"AB mit CD statt DC vergleichen (Vorzeichen)";"Standardbezug: K1 I, K5 I. Amtlich, eigene Rechnung bestätigt. Die Kurzbeschreibung nennt nur AG/LA; die Datei liegt wortgleich als 2021MerhoehtAAGLAA22 ein zweites Mal vor (Dublette ohne Zeile)."
"2021MerhoehtAAGLAA121-b";"2021";"2021-iqb-ea";"A";"2.1";"AG/LA (A1)";"b";"1";"4";"";"nein";"II|III";"Analytische Geometrie";"Orthogonalität";"Dreieck: Teilverhältnis eines Punktes auf einer Strecke aus einem rechten Winkel ermitteln";"";"T = λ · C auf AC|rechter Winkel bei B: AB · TB = 0|(3; 4; 1) · (3 − λ; 4 − 7λ; 1 − 3λ) = 26 − 34λ = 0|λ = 13/17|AT : CT = 13 : 4";"Punkt auf einer Strecke mit Parameter|rechter Winkel als Skalarprodukt|Teilverhältnis aus λ und 1 − λ";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"ohne";"kurz";"A, B, C wie in a; T auf der Strecke AC; Dreieck ABT bei B rechtwinklig";"Verhältnis |AT| : |CT|";"T als λ · AC ansetzen, Skalarprodukt AB · TB = 0 lösen, Verhältnis λ : (1 − λ)";"3";"Bruch|ganz";"";"2021MerhoehtAAGLAA121-a";"T hat den Ortsvektor λ · AC; AB · TB = (3; 4; 1) · (3 − λ; 4 − 7λ; 1 − 3λ) = 9 − 3λ + 16 − 28λ + 1 − 3λ = 26 − 34λ = 0 ⇔ λ = 13/17; damit beträgt das gesuchte Verhältnis 13 : 4 (amtlich)";"T(13/17; 91/17; 39/17)";"III";"Verhältnis als 13 : 17 angeben (λ statt λ : (1 − λ))";"Standardbezug: K2 III, K5 II, K6 II. Amtlich, eigene Rechnung bestätigt. Eichregel: (a) die Lage von T und den rechten Winkel in eine Gleichung in λ übersetzen und λ in ein Teilverhältnis zurückübersetzen (Verkettung)."
"2021MerhoehtAAGLAA122";"2021";"2021-iqb-ea";"A";"2.2";"AG/LA (A1)";"";"1";"5";"";"nein";"II|III";"Analytische Geometrie";"Matrizen und Übergangsprozesse";"Matrizenalgebra: Alle mit einer Matrix vertauschbaren Matrizen ermitteln";"";"A = ((1; 2), (0; 1)), B = ((a; b), (c; d))|A · B = ((a + 2c; b + 2d), (c; d)), B · A = ((a; 2a + b), (c; 2c + d))|a + 2c = a, b + 2d = 2a + b, d = 2c + d|c = 0, a = d|B = ((a; b), (0; a))";"allgemeine Matrix ansetzen|beide Produkte berechnen|Einträge vergleichen, Lösungsmenge mit zwei freien Parametern angeben";"Rechnung";"Ermitteln Sie";"Term";"keins";"keine";"ohne";"kurz";"A = ((1; 2), (0; 1)); für B gilt A · B = B · A";"alle Matrizen B, die die Bedingung erfüllen";"B allgemein ansetzen, Produkte gleichsetzen, Bedingungen ablesen";"3";"ganz";"";"";"die Matrizen haben die Form ((a; b), (c; d)); A · B = B · A ⇔ ((a + 2c; b + 2d), (c; d)) = ((a; 2a + b), (c; 2c + d)) liefert a + 2c = a, b + 2d = 2a + b und d = 2c + d, d. h. c = 0 und a = d; damit kommen für B die Matrizen ((a; b), (0; a)) mit reellen a, b infrage (amtlich)";"";"III";"nur B = A oder B = E angeben";"Standardbezug: K2 III, K4 III, K5 II, K6 II. Amtlich, eigene Rechnung bestätigt. Aufgabe ohne Teilaufgabenbuchstaben (Aufgabe 2.2). Eichregel: (c) allgemeiner Ansatz mit vier Parametern, aus dem die Beziehungen c = 0 und a = d hergeleitet werden, Lösungsmenge mit freien Parametern (offener Punkt der Liste). Vorschlag für den Abgleich: gegen „Matrizenalgebra: Bedingungen für die Vertauschbarkeit zweier Matrizen aus einer binomischen Gleichung untersuchen“ (2025-ea-A) prüfen. Thema Matrizen (nirgends Prüfungsgegenstand)."
"2021MerhoehtAAGLAA211-a";"2021";"2021-iqb-ea";"A";"1.1";"AG/LA (A2)";"a";"1";"1";"";"nein";"I";"Analytische Geometrie";"Lagebeziehungen";"Punkt und Ebene: Punktprobe an einer Ebenengleichung durchführen";"";"E: x1 + 3x2 = 0|P(−1; 7; 2): −1 + 3 · 7 = 20 ≠ 0";"Koordinaten einsetzen";"Rechnung";"Zeigen Sie";"Text";"keins";"keine";"ohne";"kurz";"P(−1; 7; 2), E: x1 + 3x2 = 0";"Nachweis, dass P nicht in E liegt";"einsetzen";"1";"ganz|negativ";"";"";"−1 + 3 · 7 ≠ 0 (amtlich)";"";"I";"x3 = 2 einsetzen wollen (kommt nicht vor)";"Standardbezug: K5 I. Amtlich, eigene Rechnung bestätigt. Typ aus 2026-ga-A wiederverwendet."
"2021MerhoehtAAGLAA211-b";"2021";"2021-iqb-ea";"A";"1.1";"AG/LA (A2)";"b";"1";"4";"";"nein";"I|II";"Analytische Geometrie";"Spiegelung";"Spiegelpunkt an einer Ebene über die Lotgerade bestimmen";"";"Lotgerade x = (−1; 7; 2) + λ · (1; 3; 0)|Schnitt mit E: −1 + λ + 3(7 + 3λ) = 0 ⇔ λ = −2|Spiegelpunkt mit 2λ: (−1; 7; 2) − 4 · (1; 3; 0) = (−5; −5; 2)";"Lotgerade mit dem Normalenvektor|Schnitt mit der Ebene|doppelten Parameter für den Spiegelpunkt";"Rechnung";"Bestimmen Sie";"Zahl";"keins";"keine";"ohne";"kurz";"P(−1; 7; 2), E: x1 + 3x2 = 0";"Koordinaten des Spiegelpunkts von P an E";"Lotgerade aufstellen, Lotfußpunkt über λ, Parameter verdoppeln";"3";"ganz|negativ";"";"";"Gleichung der Geraden g senkrecht zu E durch P: x = (−1; 7; 2) + λ · (1; 3; 0); mit −1 + λ + 3 · (7 + 3λ) = 0 ⇔ 10λ = −20 ⇔ λ = −2 ergibt sich für den Ortsvektor des gesuchten Punkts (−1; 7; 2) − 4 · (1; 3; 0) = (−5; −5; 2) (amtlich)";"Lotfußpunkt (−3; 1; 2)";"II";"beim Lotfußpunkt stehen bleiben (λ statt 2λ)";"Standardbezug: K1 I, K2 II, K5 II. Amtlich, eigene Rechnung bestätigt. Vom Typ „Spiegelpunkt an einer Ebene über den bekannten Lotfußpunkt bestimmen“ (2026-ga-A) getrennt: dort ist der Lotfußpunkt gegeben."
"2021MerhoehtAAGLAA213-a";"2021";"2021-iqb-ea";"A";"1.3";"AG/LA (A2)";"a";"1";"2";"";"nein";"I|II";"Analytische Geometrie";"Scharen von Geraden und Ebenen";"Scharparameter für Orthogonalität von Gerade und Ebene bestimmen";"";"E: x1 − x2 + x3 = 3, Normalenvektor (1; −1; 1)|g_a Richtung (2; 1 + a; 2)|(2; 1 + a; 2) = μ · (1; −1; 1) ⇔ μ = 2 und a = −3";"senkrecht zur Ebene heißt Richtungsvektor kollinear zum Normalenvektor|Komponentenvergleich";"Rechnung";"Bestimmen Sie";"Zahl";"keins";"keine";"ohne";"kurz";"E: x1 − x2 + x3 − 3 = 0; g_a: x = (1; −2; 0) + λ · (2; 1 + a; 2), a reell";"Wert von a, für den g_a senkrecht zu E steht";"Richtungsvektor als Vielfaches des Normalenvektors ansetzen";"2";"ganz|negativ";"";"";"(2; 1 + a; 2) = μ · (1; −1; 1) ⇔ μ = 2 und a = −3 (amtlich)";"";"II";"Skalarprodukt null setzen (Parallelität statt Orthogonalität)";"Standardbezug: K1 II, K2 II, K5 I. Amtlich, eigene Rechnung bestätigt."
"2021MerhoehtAAGLAA213-b";"2021";"2021-iqb-ea";"A";"1.3";"AG/LA (A2)";"b";"1";"3";"";"nein";"I|II";"Analytische Geometrie";"Scharen von Geraden und Ebenen";"Existenz eines Scharparameters für eine Gerade in der Ebene untersuchen";"";"Stützpunkt (1; −2; 0) in E: 1 + 2 + 0 − 3 = 0|Richtungsvektor senkrecht zum Normalenvektor: 2 − (1 + a) + 2 = 0 ⇔ a = 3|ja, für a = 3";"Gerade in Ebene heißt Stützpunkt in E und Richtung senkrecht zum Normalenvektor|lineare Gleichung in a";"Rechnung";"Untersuchen Sie";"Text";"keins";"keine";"ohne";"kurz";"E und g_a wie in a";"Untersuchung, ob es ein a gibt, für das g_a in E liegt";"Stützpunkt prüfen, Skalarprodukt Richtung mal Normalenvektor null setzen";"2";"ganz|negativ";"";"2021MerhoehtAAGLAA213-a";"wegen 1 − (−2) + 0 − 3 = 0 gilt (1; −2; 0) in E; (1; −1; 1) · (2; 1 + a; 2) = 0 liefert die Gleichung 2 − 1 − a + 2 = 0; da diese Gleichung lösbar ist, gibt es einen Wert von a, für den g_a in E liegt (amtlich)";"a = 3";"II";"nur die Richtung prüfen, den Stützpunkt vergessen";"Standardbezug: K1 II, K2 II, K5 I. Amtlich, eigene Rechnung bestätigt."
"2021MerhoehtAStochastik11-a";"2021";"2021-iqb-ea";"A";"1.1";"Stochastik";"a";"1";"3";"";"nein";"I|II";"Stochastik";"Vierfeldertafel";"Vierfeldertafel mit Parameter vervollständigen und einen Parameterwert ausschließen";"";"A∩B̄ = 3p − p = 2p|Ā∩B = 4p − p = 3p|Ā∩B̄ = 1 − 3p − 3p = 1 − 6p|Spalte B̄: 1 − 4p|für p = 1/5 wäre 1 − 6p < 0";"Randsummen und Differenzen|Wahrscheinlichkeiten nicht negativ";"Tabelle|Begründung";"Vervollständigen Sie|Zeigen Sie";"Term|Text";"Tabelle";"Vierfeldertafel mit Zeilen A, nicht A und Spalten B, nicht B: Feld A∩B = p, Zeilensumme A = 3p, Zeilensumme nicht A = 1 − 3p, Spaltensumme B = 4p; übrige Felder leer";"ohne";"kurz";"Vierfeldertafel mit P(A∩B) = p, P(A) = 3p, P(Ā) = 1 − 3p, P(B) = 4p; p ≠ 0";"vollständige Tafel; Nachweis, dass p nicht 1/5 sein kann";"fehlende Felder als Differenzen, Vorzeichen von 1 − 6p prüfen";"2";"Bruch|negativ";"";"";"Tafel: A∩B = p, A∩B̄ = 2p, Ā∩B = 3p, Ā∩B̄ = 1 − 6p, Spaltensummen 4p und 1 − 4p, Gesamtsumme 1; für p = 1/5 gilt 1 − 6p < 0 (amtlich)";"";"II";"1 − 3p − 3p falsch als 1 − 3p rechnen";"Standardbezug: K2 II, K4 I, K5 I. Amtlich, eigene Rechnung bestätigt. Erste Fundstelle des Themas Vierfeldertafel."
"2021MerhoehtAStochastik11-b";"2021";"2021-iqb-ea";"A";"1.1";"Stochastik";"b";"1";"2";"";"nein";"I|II";"Stochastik";"Unabhängigkeit";"Parameter für die Unabhängigkeit zweier Ereignisse aus der Vierfeldertafel ermitteln";"";"P(A) · P(B) = P(A∩B)|3p · 4p = p|12p = 1 (p ≠ 0)|p = 1/12";"Produktformel der Unabhängigkeit|durch p kürzen";"Rechnung";"Ermitteln Sie";"Zahl";"Tabelle";"Vierfeldertafel mit Zeilen A, nicht A und Spalten B, nicht B: Feld A∩B = p, Zeilensumme A = 3p, Zeilensumme nicht A = 1 − 3p, Spaltensumme B = 4p; übrige Felder leer";"ohne";"kurz";"Tafel aus a; für einen Wert von p sind A und B stochastisch unabhängig";"dieser Wert von p";"Produktformel ansetzen";"1";"Bruch";"";"2021MerhoehtAStochastik11-a";"für p ≠ 0 gilt: P(A) · P(B) = P(A∩B) ⇔ 3p · 4p = p ⇔ 12p = 1 ⇔ p = 1/12 (amtlich)";"";"II";"p = 0 als Lösung angeben";"Standardbezug: K3 II, K4 I, K5 I. Amtlich, eigene Rechnung bestätigt."
"2021MerhoehtAStochastik12-a";"2021";"2021-iqb-ea";"A";"1.2";"Stochastik";"a";"1";"3";"";"nein";"I|II";"Stochastik";"Kenngrößen von Verteilungen";"Standardabweichung einer Binomialverteilung aus n und Erwartungswert berechnen";"";"100 · p = 50 ⇔ p = 0,5|σ = √(100 · 0,5 · 0,5) = 5";"E = n · p|σ = √(n · p · (1 − p))";"Rechnung";"Berechnen Sie";"Zahl";"keins";"keine";"ohne";"kurz";"X binomialverteilt mit n = 100 und p; E(X) = 50";"Standardabweichung von X";"p aus dem Erwartungswert, dann σ";"2";"dezimal|Wurzel";"";"";"100 · p = 50 ⇔ p = 0,5; damit ergibt sich für die Standardabweichung √(100 · 0,5 · 0,5) = 5 (amtlich)";"";"II";"Varianz 25 als Standardabweichung angeben";"Standardbezug: K2 II, K5 I. Amtlich, eigene Rechnung bestätigt."
"2021MerhoehtAStochastik12-b";"2021";"2021-iqb-ea";"A";"1.2";"Stochastik";"b";"1";"2";"";"nein";"I|II";"Stochastik";"Binomialverteilung";"Wahrscheinlichkeit eines symmetrischen Intervalls über die Symmetrie der Binomialverteilung berechnen";"";"p = 0,5: Verteilung symmetrisch um 50|P(X ≥ 61) = P(X ≤ 39) ≈ 2 %|P(40 ≤ X ≤ 60) ≈ 100 % − 2 · 2 % = 96 %";"Symmetrie der Binomialverteilung für p = 0,5|Komplement";"Rechnung";"Bestimmen Sie";"Zahl";"keins";"keine";"ohne";"kurz";"X ~ B(100; 0,5); P(X ≥ 61) ≈ 2 %";"P(40 ≤ X ≤ 60) aus diesem Wert";"beide Ränder abziehen";"1";"Prozent";"";"2021MerhoehtAStochastik12-a";"P(40 ≤ X ≤ 60) ≈ 100 % − 2 · 2 % = 96 % (amtlich)";"";"II";"98 % angeben (nur einen Rand abziehen)";"Standardbezug: K1 II, K2 II, K5 I. Amtlich, eigene Rechnung bestätigt. Die Symmetrie folgt aus p = 0,5 in a; nach dem Prinzip keine Deutung."
"2021MerhoehtAStochastik13-a";"2021";"2021-iqb-ea";"A";"1.3";"Stochastik";"a";"1";"1";"";"nein";"I";"Stochastik";"Zufallsgrößen und Verteilungen";"Wahrscheinlichkeit p aus der Summe 1 im Diagramm nachweisen";"";"p + 3p + 2p = 1|p = 1/6";"Summe der Wahrscheinlichkeiten 1";"Rechnung";"Zeigen Sie";"Text";"Diagramm";"Säulendiagramm P(A = k) mit Säulen bei k = 0 (Höhe p), k = b (Höhe 3p) und k = 6 (Höhe 2p); y-Achse mit den Markierungen p, 2p, 3p";"Glücksspiel";"mittel";"Einsatz 3 Euro; Auszahlung A mit P(A = 0) = p, P(A = b) = 3p, P(A = 6) = 2p aus dem Diagramm";"Nachweis, dass p = 1/6";"Summe der Säulen gleich 1";"1";"Bruch";"";"";"p + 3p + 2p = 1 ⇔ p = 1/6 (amtlich)";"";"I";"die Säulenhöhen als Auszahlungen lesen";"Standardbezug: K4 I, K5 I. Amtlich, eigene Rechnung bestätigt."
"2021MerhoehtAStochastik13-b";"2021";"2021-iqb-ea";"A";"1.3";"Stochastik";"b";"1";"2";"";"nein";"I|II";"Stochastik";"Kenngrößen von Verteilungen";"Unbekannte Größe aus einer Erwartungswertbedingung bestimmen";"";"Erwartungswert der Auszahlung gleich Einsatz 3|1/6 · 0 + 3/6 · b + 2/6 · 6 = 3|b = 2";"Erwartungswert aus der Verteilung|Ausgleich als Gleichung (wörtlich vorgegeben)";"Rechnung";"Berechnen Sie";"Zahl";"Diagramm";"Säulendiagramm P(A = k) mit Säulen bei k = 0 (Höhe p), k = b (Höhe 3p) und k = 6 (Höhe 2p); y-Achse mit den Markierungen p, 2p, 3p";"Glücksspiel";"kurz";"Verteilung aus a mit p = 1/6; auf lange Sicht gleichen sich Einsätze (3 Euro) und Auszahlungen aus";"Wert von b";"E(A) = 3 nach b auflösen";"2";"Bruch|ganz";"Euro";"2021MerhoehtAStochastik13-a";"3/6 · b + 2/6 · 6 = 3 ⇔ b = 2 (amtlich)";"";"II";"E(A) = 0 (Gewinn) statt E(A) = 3 (Auszahlung) ansetzen";"Standardbezug: K3 II, K4 I, K5 I. Amtlich, eigene Rechnung bestätigt. Typ wiederverwendet (zusammengezogener Typ). Die Ausgleichsbedingung ist wörtlich vorgegeben, nach dem Prinzip II."
"2021MerhoehtAStochastik13-c";"2021";"2021-iqb-ea";"A";"1.3";"Stochastik";"c";"1";"2";"";"nein";"II";"Stochastik";"Zufallsexperimente und Urnenmodelle";"Laplace-Experiment: Urnenmodell zu einer vorgegebenen Verteilung beschreiben";"";"Wahrscheinlichkeiten 1/6, 3/6, 2/6|eine rote, drei grüne, zwei blaue Kugeln|rot 0 Euro, grün 2 Euro, blau 6 Euro";"Wahrscheinlichkeiten als Anteile von Kugeln|Zuordnung der Auszahlungen";"Kurzantwort";"Beschreiben Sie";"Text";"Diagramm";"Säulendiagramm P(A = k) mit Säulen bei k = 0 (Höhe p), k = b (Höhe 3p) und k = 6 (Höhe 2p); y-Achse mit den Markierungen p, 2p, 3p";"Glücksspiel";"kurz";"Verteilung P(A = 0) = 1/6, P(A = 2) = 3/6, P(A = 6) = 2/6; Behälter mit roten, grünen und blauen Kugeln";"Beschreibung einer Durchführung des Spiels mit dem Behälter";"Kugelzahlen im Verhältnis 1 : 3 : 2, eine Kugel ziehen, Farbe als Auszahlung";"1";"ganz";"";"2021MerhoehtAStochastik13-b";"in den Behälter werden eine rote, drei grüne und zwei blaue Kugeln gelegt; der Spieler entnimmt zufällig eine Kugel; ist sie rot, erfolgt keine Auszahlung, ist sie grün, werden 2 Euro ausgezahlt, ist sie blau, 6 Euro (amtlich)";"";"II";"die Zuordnung der Farben zu den Auszahlungen weglassen";"Standardbezug: K3 II, K6 II. Amtlich."
"2021MerhoehtAStochastik21-a";"2021";"2021-iqb-ea";"A";"2.1";"Stochastik";"a";"1";"1";"";"nein";"I";"Stochastik";"Baumdiagramm und Pfadregeln";"Pfadwahrscheinlichkeit für lauter gleiche Ergebnisse als Potenz berechnen";"";"jede dritte Kugel gelb: P(gelb) = 1/3|mit Zurücklegen: (1/3)² = 1/9";"Anteil als Wahrscheinlichkeit|Unabhängigkeit bei Zurücklegen";"Rechnung";"Berechnen Sie";"Zahl";"keins";"keine";"Urne/Kugelspiel";"kurz";"Behälter, jede dritte Kugel gelb; zweimal Ziehen mit Zurücklegen";"Wahrscheinlichkeit, dass beide Kugeln gelb sind";"Quadrat der Einzelwahrscheinlichkeit";"1";"Bruch";"";"";"1/3 · 1/3 = 1/9 (amtlich)";"";"I";"ohne Zurücklegen rechnen (Kugelzahl unbekannt)";"Standardbezug: K3 I, K5 I. Amtlich, eigene Rechnung bestätigt. Typ aus 2026-ga-A wiederverwendet (zusammengezogener Typ)."
"2021MerhoehtAStochastik21-b";"2021";"2021-iqb-ea";"A";"2.1";"Stochastik";"b";"1";"4";"";"nein";"II|III";"Stochastik";"Zufallsexperimente und Urnenmodelle";"Laplace-Experiment: Kugelzahl aus zwei Wahrscheinlichkeitsbedingungen vor und nach einem Austausch ermitteln";"";"nach dem Austausch P(gelb, gelb) = 1/16, also P(gelb) = 1/4|vorher jede dritte gelb: x gelbe von 4x Kugeln nach dem Austausch|(x + 2)/(4x) = 1/3|3x + 6 = 4x ⇔ x = 6";"Quadratwurzel aus 1/16 als Anteil|Gesamtzahl aus dem neuen Anteil|Anteil vor dem Austausch als Gleichung|Bruchgleichung";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Urne/Kugelspiel";"mittel";"jede dritte Kugel gelb; zwei gelbe durch zwei blaue ersetzt; danach P(beide gelb) = 1/16 bei zweimaligem Ziehen mit Zurücklegen";"Anzahl der gelben Kugeln nach dem Austausch";"aus 1/16 den Anteil 1/4 folgern, Gesamtzahl 4x, Anteil vor dem Austausch (x + 2)/(4x) = 1/3";"3";"Bruch|ganz";"";"2021MerhoehtAStochastik21-a";"da die Wahrscheinlichkeit für zwei gelbe Kugeln nach dem Austausch 1/16 beträgt, ist nun jede vierte Kugel gelb; mit x für die gesuchte Anzahl ergibt sich (x + 2)/(4x) = 1/3 ⇔ 3x + 6 = 4x ⇔ x = 6 (amtlich)";"24 Kugeln insgesamt, vorher 8 gelbe";"III";"Gesamtzahl bei 3x belassen (vor dem Austausch war sie 3 · 8 = 24 = 4x)";"Standardbezug: K1 III, K2 III, K5 II, K6 II. Amtlich, eigene Rechnung bestätigt. Eichregel: (a) die beiden Anteilsangaben (1/16 als Quadrat, „jede dritte“ vor dem Austausch) in eine Gleichung in x übersetzen; Verkettung zweier Zustände des Behälters."
"2021MerhoehtAStochastik22";"2021";"2021-iqb-ea";"A";"2.2";"Stochastik";"";"1";"5";"";"nein";"I|II|III";"Stochastik";"Kenngrößen von Verteilungen";"Erwartungswertgleichung für einen Glücksradparameter aus den Spielregeln herleiten";"";"P(1) = 1/3 (120°), P(2) = p, P(3) = 2/3 − p|Auszahlung nur bei Summe ≥ 5: (2; 3) oder (3; 2) mit Auszahlung 5, (3; 3) mit 6|Erwartungswert gleich Einsatz 1|2 · p · (2/3 − p) · 5 + (2/3 − p)² · 6 = 1";"Sektorwahrscheinlichkeit aus dem Winkel|Restwahrscheinlichkeit in p|Ergebnisse mit Summe ≥ 5 finden|Pfadwahrscheinlichkeiten|Erwartungswert gleich Einsatz";"Rechnung";"Leiten Sie her|Erläutern Sie";"Term|Text";"Skizze";"Glücksrad mit drei Sektoren 1 (120°, links unten), 2 (oben) und 3 (rechts unten); Zeiger oben";"Glücksspiel";"lang";"Glücksrad mit Sektoren 1 (120°), 2 (Wahrscheinlichkeit p) und 3; Einsatz 1 Euro, zwei Drehungen, Auszahlung der Summe bei Summe mindestens 5, sonst nichts; Einsätze und Auszahlungen gleichen sich auf lange Sicht aus";"Herleitung einer Gleichung für p mit Erläuterung";"Auszahlungsfälle bestimmen, Wahrscheinlichkeiten in p, Erwartungswert gleich 1";"4";"Bruch";"Euro";"";"eine Auszahlung erfolgt nur bei zweimal 3 oder den Zahlen 2 und 3; P(3, 3) = (2/3 − p)², P(2 und 3) = 2 · p · (2/3 − p); der Erwartungswert der Auszahlung muss mit dem Einsatz übereinstimmen: 2 · p · (2/3 − p) · 5 + (2/3 − p)² · 6 = 1 (amtlich)";"p ≈ 0,205 (eigene Lösung der Gleichung)";"III";"P(3) = 1 − p ansetzen (Sektor 1 vergessen) oder Summe 4 (2 und 2) mitzählen";"Standardbezug: K1 II, K2 III, K3 II, K4 I, K5 I, K6 II. Amtlich, eigene Rechnung bestätigt. Aufgabe ohne Teilaufgabenbuchstaben (Aufgabe 2.2). Eichregel: (a) die Spielregel in Auszahlungsfälle und Wahrscheinlichkeiten in p übersetzen, P(3) aus dem Winkel herleiten; die Ausgleichsbedingung selbst ist wörtlich, die Verkettung mit den erst zu findenden Fällen macht III."
"2020MgrundlegendAAnalysis11-a";"2020";"2020-iqb-ga";"A";"1.1";"Analysis";"a";"1";"3";"";"nein";"I";"Analysis";"Kurvenuntersuchung";"Extrempunkt an vorgegebener Stelle nachweisen";"";"f(x) = x³ − 12x + 16|f'(x) = 3x² − 12 = 0 ⇔ x = ±2|Vorzeichenwechsel von f' bei −2 und 2";"Ableitung|notwendige und hinreichende Bedingung";"Rechnung";"Zeigen Sie";"Text";"keins";"keine";"ohne";"kurz";"f(x) = x³ − 12x + 16 in IR";"Nachweis, dass −2 und 2 die Extremstellen von f sind";"f' null setzen, Vorzeichenwechsel prüfen";"2";"ganz|negativ";"";"";"f'(x) = 3x² − 12 = 0 ⇔ x² = 4 ⇔ x = −2 oder x = 2; f'(x) ändert bei x = −2 und bei x = 2 sein Vorzeichen (amtlich)";"f''(−2) = −12 < 0 (Hochpunkt), f''(2) = 12 > 0 (Tiefpunkt)";"I";"hinreichende Bedingung vergessen";"Standardbezug: K1 I, K5 I. Amtlich, eigene Rechnung bestätigt. Typ aus 2026-ga-A wiederverwendet (hier zwei Stellen)."
